year,county,yield_lb_ac,Acres_planted,Acres_harvested,yield_kg_ha,area_planted_ha,area_harvested_ha,prod_kg
1982,EL PASO,564,17200,4500,632.1594,6960.59232,1821.0852,1151216.127
1982,EL PASO,564,4800,17100,632.1594,1942.49088,6920.12376,4374621.284
1982,EL PASO,564,4800,4500,632.1594,1942.49088,1821.0852,1151216.127
1982,EL PASO,849,17200,17100,951.60165,6960.59232,6920.12376,6585201.188
1982,EL PASO,849,17200,4500,951.60165,6960.59232,1821.0852,1732947.681
1982,EL PASO,849,4800,17100,951.60165,1942.49088,6920.12376,6585201.188
1982,EL PASO,849,4800,4500,951.60165,1942.49088,1821.0852,1732947.681
1982,ELLIS,280,25300,24200,313.838,10238.54568,9793.39152,3073538.408
1982,FALLS,495,9900,9700,554.82075,4006.38744,3925.45032,2177921.291
1982,FANNIN,141,1700,1600,158.03985,687.96552,647.49696,102330.3224
1982,FISHER,332,80100,76000,372.1222,32415.31656,30756.1056,11445029.68
1982,FLOYD,165,195600,63900,184.94025,79156.50336,25859.40984,4782445.721
1982,FOARD,147,24300,21200,164.76495,9833.86008,8579.33472,1413573.656
1982,FORT BEND,362,35700,35100,405.7477,14447.27592,14204.46456,5763428.825
1982,GAINES,266,356700,295300,298.1461,144351.3535,119503.6577,35629549.47
1982,GARZA,263,45700,40700,294.78355,18494.13192,16470.70392,4855292.573
1982,GLASSCOCK,406,54800,53200,455.0651,22176.77088,21529.27392,9797221.189
1982,GRAY,180,1200,800,201.753,485.62272,323.74848,65317.22709
1982,HALE,277,227200,129300,310.47545,91944.56832,52325.84808,16245891.23
1982,HALL,287,82700,78700,321.68395,33467.49912,31848.75672,10245233.86
1982,HARDEMAN,294,28100,26600,329.5299,11371.66536,10764.63696,3547269.741
1982,HASKELL,234,124100,87700,262.2789,50221.48296,35490.92712,9308521.325
1982,HIDALGO,724,46500,46300,811.4954,18817.8804,18736.94328,15204943.28
1982,HILL,325,19800,18900,364.27625,8012.77488,7648.55784,2786187.968
1982,HOCKLEY,210,284400,111800,235.3785,115092.5846,45243.85008,10649429.57
1982,HOUSTON,463,7900,5600,518.95355,3197.01624,2266.23936,1176072.961
1982,HOWARD,324,97400,92600,363.1554,39416.37744,37473.88656,13608844.26
1982,HUDSPETH,540,2400,2400,605.259,971.24544,971.24544,587855.0438
1982,HUDSPETH,540,2400,8800,605.259,971.24544,3561.23328,2155468.494
1982,HUDSPETH,540,8900,2400,605.259,3601.70184,971.24544,587855.0438
1982,HUDSPETH,540,8900,8800,605.259,3601.70184,3561.23328,2155468.494
1982,HUDSPETH,556,2400,2400,623.1926,971.24544,971.24544,605272.971
1982,HUDSPETH,556,2400,8800,623.1926,971.24544,3561.23328,2219334.227
1982,HUDSPETH,556,8900,2400,623.1926,3601.70184,971.24544,605272.971
1982,HUDSPETH,556,8900,8800,623.1926,3601.70184,3561.23328,2219334.227
1982,HUNT,195,10400,9600,218.56575,4208.73024,3884.98176,849123.9521
1982,JACKSON,504,2100,2000,564.9084,849.83976,809.3712,457220.5896
1982,JIM WELLS,308,5600,5300,345.2218,2266.23936,2144.83368,740443.3437
1982,JOHNSON,115,4100,3700,128.89775,1659.21096,1497.33672,193003.3342
1982,JONES,344,95800,88900,385.5724,38768.88048,35976.54984,13871564.67
1982,KAUFMAN,185,5900,5700,207.35725,2387.64504,2306.70792,478312.6108
1982,KENT,227,18300,16100,254.43295,7405.74648,6515.43816,1657742.152
1982,KING,158,9600,7600,177.0943,3884.98176,3075.61056,544673.0992
1982,KLEBERG,452,5200,5200,506.6242,2104.36512,2104.36512,1066122.295
1982,KNOX,211,50000,43200,236.49935,20234.28,17482.41792,4134580.475
1982,LAMAR,355,2300,2300,397.90175,930.77688,930.77688,370357.7494
1982,LAMB,276,220100,118200,309.3546,89071.30056,47833.83792,14797617.8
1982,LIMESTONE,206,1400,1400,230.8951,566.55984,566.55984,130815.8909
1982,LUBBOCK,222,299100,170400,248.8287,121041.463,68958.42624,17158835.56
1982,LYNN,233,261400,142400,261.15805,105784.8158,57627.22944,15049814.87
1982,MARTIN,309,144000,136200,346.34265,58274.7264,55118.17872,19089776.08
1982,MATAGORDA,524,3300,3300,587.3254,1335.46248,1335.46248,784351.0353
1982,MCCULLOCH,248,3000,2900,277.9708,1214.0568,1173.58824,326223.2619
1982,MCLENNAN,448,4700,4500,502.1408,1902.02232,1821.0852,914441.1792
1982,MEDINA,1135,1200,1100,1272.16475,485.62272,445.15416,566309.4307
1982,MIDLAND,348,34400,33100,390.0558,13921.18464,13395.09336,5224833.857
1982,MILAM,355,12800,11900,397.90175,5179.97568,4815.75864,1916198.79
1982,MITCHELL,247,66400,53900,276.84995,26871.12384,21812.55384,6038804.44
1982,MOTLEY,146,51300,45100,163.6441,20760.37128,18251.32056,2986720.927
1982,NAVARRO,235,16800,14700,263.39975,6798.71808,5948.87832,1566933.062
1982,NOLAN,277,49000,45700,310.47545,19829.5944,18494.13192,5741973.93
1982,NUECES,526,54200,53800,589.5671,21933.95952,21772.08528,12836105.18
1982,PARMER,326,62800,33900,365.3971,25414.25568,13718.84184,5012825.024
1982,PECOS,356,17800,17000,399.0226,7203.40368,6879.6552,2745137.905
1982,RAINS,207,1900,1900,232.01595,768.90264,768.90264,178397.6765
1982,REAGAN,363,26600,20900,406.86855,10764.63696,8457.92904,3441265.325
1982,RED RIVER,333,2600,1800,373.24305,1052.18256,728.43408,271882.9577
1982,REEVES,590,13500,8700,661.3015,5463.2556,3520.76472,2328286.99
1982,REFUGIO,491,4500,4400,550.33735,1821.0852,1780.61664,979939.843
1982,ROBERTSON,933,16500,16000,1045.75305,6677.3124,6474.9696,6771219.208
1982,RUNNELS,284,47900,45500,318.3214,19384.44024,18413.1948,5861313.947
1982,SAN PATRICIO,510,67000,66500,571.6335,27113.9352,26911.5924,15383567.75
1982,SCHLEICHER,399,6100,5900,447.21915,2468.58216,2387.64504,1067800.585
1982,SCURRY,264,74300,69200,295.9044,30068.14008,28004.24352,8286578.876
1982,SHACKELFORD,320,2400,2400,358.672,971.24544,971.24544,348358.5445
1982,STONEWALL,248,17500,14300,277.9708,7081.998,5787.00408,1608618.154
1982,SWISHER,269,80000,54700,301.50865,32374.848,22136.30232,6674286.628
1982,TAYLOR,290,15800,15400,325.0465,6394.03248,6232.15824,2025741.223
1982,TERRY,264,290600,235800,295.9044,117601.6354,95424.86448,28236637.27
1982,THROCKMORTON,196,6800,4900,219.6866,2751.86208,1982.95944,435629.6173
1982,TOM GREEN,393,56800,56000,440.49405,22986.14208,22662.3936,9982649.54
1982,TRAVIS,367,8200,8100,411.35195,3318.42192,3277.95336,1348392.507
1982,UPTON,390,10900,10100,437.1315,4411.07304,4087.32456,1786698.316
1982,UVALDE,1138,6300,6200,1275.5273,2549.51928,2509.05072,3200362.69
1982,VAN ZANDT,90,3000,2600,100.8765,1214.0568,1052.18256,106140.494
1982,WALKER,360,1500,1400,403.506,607.0284,566.55984,228610.2948
1982,WHARTON,421,13300,13100,471.87785,5382.31848,5301.38136,2501604.438
1982,WHEELER,168,10800,10300,188.3028,4370.60448,4168.26168,784895.3455
1982,WICHITA,295,14200,12700,330.65075,5746.53552,5139.50712,1699381.884
1982,WILBARGER,237,66600,64900,265.64145,26952.06096,26264.09544,6976832.396
1982,WILLACY,455,74400,68200,509.98675,30108.60864,27599.55792,14075408.85
1982,WILLIAMSON,406,47900,46800,455.0651,19384.44024,18939.28608,8618608.114
1982,YOAKUM,267,132500,120700,299.26695,53620.842,48845.55192,14617859.34
1982,YOUNG,182,5600,5000,203.9947,2266.23936,2023.428,412768.5878
1982,ZAVALA,1095,10800,10300,1227.33075,4370.60448,4168.26168,5115835.734
1983,ANDREWS,181,30000,19400,202.87385,12140.568,7850.90064,1592742.439
1983,ARCHER,105,2300,2200,117.68925,930.77688,890.30832,104779.7184
1983,ARMSTRONG,235,2100,2100,263.39975,849.83976,849.83976,223847.5803
1983,AUSTIN,483,1400,1400,541.37055,566.55984,566.55984,306718.8122
1983,BAILEY,211,80100,57000,236.49935,32415.31656,23067.0792,5455349.237
1983,BAYLOR,137,9000,8000,153.55645,3642.1704,3237.4848,497136.6728
1983,BELL,453,3600,3500,507.74505,1456.86816,1416.3996,719169.8857
1983,BORDEN,250,17900,16900,280.2125,7243.87224,6839.18664,1916425.586
1983,BRAZORIA,232,3100,3000,260.0372,1254.52536,1214.0568,315699.9309
1983,BRAZOS,729,7700,7700,817.09965,3116.07912,3116.07912,2546147.158
1983,BRISCOE,238,32500,30800,266.7623,13152.282,12464.31648,3325009.732
1983,BURLESON,798,7100,6800,894.4383,2873.26776,2751.86208,2461370.841
1983,CALDWELL,464,3900,3700,520.0744,1578.27384,1497.33672,778726.4963
1983,CAMERON,590,67600,65600,661.3015,27356.74656,26547.37536,17555819.15
1983,CASTRO,413,45500,41800,462.91105,18413.1948,16915.85808,7830537.625
1983,CHILDRESS,195,33300,31800,218.56575,13476.03048,12869.00208,2812723.091
1983,CLAY,204,2700,2700,228.6534,1092.65112,1092.65112,249838.3936
1983,COCHRAN,231,92100,80300,258.91635,37271.54376,32496.25368,8413811.391
1983,COLEMAN,133,4300,3800,149.07305,1740.14808,1537.80528,229245.3234
1983,COLLIN,318,6600,6600,356.4303,2670.92496,2670.92496,951998.5848
1983,COLLINGSWORTH,194,41500,41500,217.4449,16794.4524,16794.4524,3651868.023
1983,CONCHO,292,13700,13400,327.2882,5544.19272,5422.78704,1774814.209
1983,COTTLE,148,45000,43600,165.8858,18210.852,17644.29216,2926937.52
1983,CROSBY,298,130700,123700,334.0133,52892.40792,50059.60872,16720575.11
1983,CULBERSON,613,2700,2700,687.08105,1092.65112,1092.65112,750739.8788
1983,DALLAS,366,1600,1600,410.2311,647.49696,647.49696,265623.3901
1983,DAWSON,268,176100,103400,300.3878,71265.13416,41844.49104,12569574.61
1983,DEAF SMITH,263,4900,4100,294.78355,1982.95944,1659.21096,489108.097
1983,DELTA,186,2600,2300,208.4781,1052.18256,930.77688,194046.5955
1983,DENTON,301,3700,3600,337.37585,1497.33672,1456.86816,491512.1338
1983,DICKENS,185,36100,33800,207.35725,14609.15016,13678.37328,2836309.868
1983,DIMMIT,1019,2000,1800,1142.14615,809.3712,728.43408,831978.18
1983,DONLEY,206,24400,22800,230.8951,9874.32864,9226.83168,2130430.223
1983,EL PASO,699,18700,18600,783.47415,7567.62072,7527.15216,5897329.14
1983,EL PASO,699,18700,4100,783.47415,7567.62072,1659.21096,1299948.897
1983,EL PASO,699,4100,18600,783.47415,1659.21096,7527.15216,5897329.14
1983,EL PASO,699,4100,4100,783.47415,1659.21096,1659.21096,1299948.897
1983,EL PASO,913,18700,18600,1023.33605,7567.62072,7527.15216,7702806.159
1983,EL PASO,913,18700,4100,1023.33605,7567.62072,1659.21096,1697930.39
1983,EL PASO,913,4100,18600,1023.33605,1659.21096,7527.15216,7702806.159
1983,EL PASO,913,4100,4100,1023.33605,1659.21096,1659.21096,1697930.39
1983,ELLIS,371,19300,18500,415.83535,7810.43208,7486.6836,3113227.695
1983,FALLS,577,5900,5700,646.73045,2387.64504,2306.70792,1491818.251
1983,FANNIN,224,1000,900,251.0704,404.6856,364.21704,91444.11792
1983,FISHER,242,55100,54800,271.2457,22298.17656,22176.77088,6015353.741
1983,FLOYD,296,128700,124600,331.7716,52083.03672,50423.82576,16729193.35
1983,FOARD,95,18000,16100,106.48075,7284.3408,6515.43816,693768.7419
1983,FORT BEND,382,29900,29300,428.1647,12100.09944,11857.28808,5076872.194
1983,FRIO,787,2700,2500,882.10895,1092.65112,1011.714,892441.9742
1983,GAINES,392,248000,201800,439.3732,100362.0288,81665.55408,35881655.83
1983,GARZA,227,31200,30400,254.43295,12626.19072,12302.44224,3130146.671
1983,GLASSCOCK,460,39000,26200,515.591,15782.7384,10602.76272,5466689.034
1983,GRAY,144,1100,900,161.4024,445.15416,364.21704,58785.50438
1983,HALE,380,149700,138700,425.923,60581.43432,56129.89272,23907012.3
1983,HALL,196,70200,67000,219.6866,28408.92912,27113.9352,5956568.237
1983,HARDEMAN,177,18800,15700,198.39045,7608.08928,6353.56392,1260486.405
1983,HASKELL,205,86600,82800,229.77425,35045.77296,33507.96768,7699268.143
1983,HIDALGO,676,43600,42900,757.6946,17644.29216,17361.01224,13154345.22
1983,HILL,422,12000,11500,472.9987,4856.2272,4653.8844,2201281.271
1983,HOCKLEY,258,187200,176800,289.1793,75757.14432,71548.41408,20690320.3
1983,HOUSTON,473,4600,4600,530.16205,1861.55376,1861.55376,986925.1576
1983,HOWARD,237,65500,52800,265.64145,26506.9068,21367.39968,5676067.034
1983,HUDSPETH,772,2400,2400,865.2962,971.24544,971.24544,840414.9885
1983,HUDSPETH,772,2400,4800,865.2962,971.24544,1942.49088,1680829.977
1983,HUDSPETH,772,4800,2400,865.2962,1942.49088,971.24544,840414.9885
1983,HUDSPETH,772,4800,4800,865.2962,1942.49088,1942.49088,1680829.977
1983,HUDSPETH,785,2400,2400,879.86725,971.24544,971.24544,854567.0544
1983,HUDSPETH,785,2400,4800,879.86725,971.24544,1942.49088,1709134.109
1983,HUDSPETH,785,4800,2400,879.86725,1942.49088,971.24544,854567.0544
1983,HUDSPETH,785,4800,4800,879.86725,1942.49088,1942.49088,1709134.109
1983,HUNT,214,4600,4500,239.8619,1861.55376,1821.0852,436808.9561
1983,JACKSON,600,1800,1800,672.51,728.43408,728.43408,489879.2031
1983,JIM WELLS,394,5200,4500,441.6149,2104.36512,1821.0852,804218.3585
1983,JOHNSON,198,2700,2600,221.9283,1092.65112,1052.18256,233509.0868
1983,JONES,222,70300,70300,248.8287,28449.39768,28449.39768,7079026.64
1983,KAUFMAN,448,3700,3700,502.1408,1497.33672,1497.33672,751873.8585
1983,KENT,157,12300,11600,175.97345,4977.63288,4694.35296,826081.4859
1983,KING,150,8100,7700,168.1275,3277.95336,3116.07912,523898.5922
1983,KLEBERG,557,6000,5900,624.31345,2428.1136,2387.64504,1490638.912
1983,KNOX,221,33000,32200,247.70785,13354.6248,13030.87632,3227850.357
1983,LAMAR,285,1500,1400,319.44225,607.0284,566.55984,180983.15
1983,LAMB,327,147300,111500,366.51795,59610.18888,45122.4444,16538185.82
1983,LEON,240,1200,1200,269.004,485.62272,485.62272,130634.4542
1983,LIMESTONE,365,1000,1000,409.11025,404.6856,404.6856,165561.027
1983,LUBBOCK,324,193800,186900,363.1554,78428.06928,75635.73864,27467526.92
1983,LYNN,297,176400,172000,332.89245,71386.53984,69605.9232,23171286.31
1983,MARTIN,249,95900,41100,279.09165,38809.34904,16632.57816,4642013.682
1983,MATAGORDA,452,3500,3400,506.6242,1416.3996,1375.93104,697079.9624
1983,MCCULLOCH,274,2200,2100,307.1129,890.30832,849.83976,260996.7532
1983,MCLENNAN,559,2700,2600,626.55515,1092.65112,1052.18256,659250.4017
1983,MEDINA,827,1900,1800,926.94295,768.90264,728.43408,675216.835
1983,MIDLAND,354,23000,7600,396.7809,9307.7688,3075.61056,1220343.526
1983,MILAM,492,8200,8100,551.4582,3318.42192,3277.95336,1807654.26
1983,MITCHELL,246,44100,43400,275.7291,17846.63496,17563.35504,4842728.078
1983,MOTLEY,142,35300,34400,159.1607,14285.40168,13921.18464,2215705.492
1983,NAVARRO,355,9000,8800,397.90175,3642.1704,3561.23328,1417020.954
1983,NOLAN,244,35000,32800,273.4874,14163.996,13273.68768,3630186.332
1983,NUECES,601,40900,39400,673.63085,16551.64104,15944.61264,10740782.97
1983,PARMER,401,39200,26800,449.46085,15863.67552,10845.57408,4874660.945
1983,PECOS,437,10100,10100,489.81145,4087.32456,4087.32456,2002018.369
1983,RAINS,192,1000,1000,215.2032,404.6856,404.6856,87089.63611
1983,REAGAN,379,18200,15200,424.80215,7365.27792,6151.22112,2613051.957
1983,RED RIVER,240,1700,1700,269.004,687.96552,687.96552,185065.4767
1983,REEVES,870,9100,9100,975.1395,3682.63896,3682.63896,3591086.714
1983,REFUGIO,682,3400,3400,764.4197,1375.93104,1375.93104,1051788.793
1983,ROBERTSON,765,10600,10600,857.45025,4289.66736,4289.66736,3678176.35
1983,RUNNELS,201,34100,32900,225.29085,13799.77896,13314.15624,2999557.576
1983,SAN PATRICIO,608,40600,40200,681.4768,16430.23536,16268.36112,11086510.68
1983,SCHLEICHER,183,4100,3600,205.11555,1659.21096,1456.86816,298826.3139
1983,SCURRY,247,49100,48100,276.84995,19870.06296,19465.37736,5388988.749
1983,SHACKELFORD,186,1700,1700,208.4781,687.96552,687.96552,143425.7445
1983,STARR,1120,1000,900,1255.352,404.6856,364.21704,457220.5896
1983,STONEWALL,166,11600,10800,186.0611,4694.35296,4370.60448,813199.4772
1983,SWISHER,376,58800,54800,421.4396,23795.51328,22176.77088,9346169.449
1983,TAYLOR,149,10800,10100,167.00665,4370.60448,4087.32456,682610.3822
1983,TERRY,319,194800,179400,357.55115,78832.75488,72600.59664,25958426.82
1983,THROCKMORTON,137,7000,6500,153.55645,2832.7992,2630.4564,403923.5467
1983,TOM GREEN,326,41100,39000,365.3971,16632.57816,15782.7384,5766966.841
1983,TRAVIS,346,6700,6500,387.8141,2711.39352,2630.4564,1020128.081
1983,UPTON,452,8000,6100,506.6242,3237.4848,2468.58216,1250643.462
1983,UVALDE,1382,5900,5800,1549.0147,2387.64504,2347.17648,3635810.871
1983,VAN ZANDT,141,1800,1800,158.03985,728.43408,728.43408,115121.6127
1983,WALKER,256,1500,1500,286.9376,607.0284,607.0284,174179.2722
1983,WHARTON,530,12700,12500,594.0505,5139.50712,5058.57,3005046.038
1983,WHEELER,189,8200,7600,211.84065,3318.42192,3075.61056,651539.3402
1983,WICHITA,163,10000,9700,182.69855,4046.856,3925.45032,717174.0816
1983,WILBARGER,147,49700,45400,164.76495,20112.87432,18372.72624,3027181.32
1983,WILLACY,598,55800,53600,670.2683,22581.45648,21691.14816,14538889
1983,WILLIAMSON,468,38500,38500,524.5578,15580.3956,15580.3956,8172818.039
1983,YOAKUM,319,96100,84100,357.55115,38890.28616,34034.05896,12168916.92
1983,YOUNG,175,4200,4000,196.14875,1699.67952,1618.7424,317514.2983
1983,ZAVALA,923,7400,6500,1034.54455,2994.67344,2630.4564,2721324.333
1984,ANDREWS,180,43500,34100,201.753,17603.8236,13799.77896,2784146.805
1984,ARCHER,113,2100,1700,126.65605,849.83976,687.96552,87134.9953
1984,ARMSTRONG,107,2000,1300,119.93095,809.3712,526.09128,63094.627
1984,AUSTIN,560,1000,900,627.676,404.6856,364.21704,228610.2948
1984,BAILEY,342,103700,97800,383.3307,41965.89672,39578.25168,15171558.92
1984,BAYLOR,185,10100,7300,207.35725,4087.32456,2954.20488,612575.7999
1984,BEE,581,1000,1000,651.21385,404.6856,404.6856,263536.8676
1984,BELL,295,2900,2700,330.65075,1173.58824,1092.65112,361285.9123
1984,BORDEN,203,24300,15500,227.53255,9833.86008,6272.6268,1427226.771
1984,BOWIE,503,2100,1900,563.78755,849.83976,768.90264,433497.7356
1984,BRAZORIA,449,3300,3300,503.26165,1335.46248,1335.46248,672087.0512
1984,BRAZOS,781,11600,11400,875.38385,4694.35296,4613.41584,4038509.72
1984,BRISCOE,376,40300,38400,421.4396,16308.82968,15539.92704,6549140.636
1984,BURLESON,812,9600,9100,910.1302,3884.98176,3682.63896,3351680.933
1984,CALDWELL,352,4800,4800,394.5392,1942.49088,1942.49088,766388.7978
1984,CAMERON,700,104100,103300,784.595,42127.77096,41804.02248,32799227.02
1984,CASTRO,586,64200,59100,656.8181,25980.81552,23916.91896,15709065.27
1984,CHILDRESS,317,43000,37800,355.30945,17401.4808,15297.11568,5435209.759
1984,CLAY,177,3700,3200,198.39045,1497.33672,1294.99392,256914.4265
1984,COCHRAN,308,117800,117200,345.2218,47671.96368,47429.15232,16373577.34
1984,COLEMAN,128,5700,1500,143.4688,2306.70792,607.0284,87089.63611
1984,COLLIN,338,7200,7200,378.8473,2913.73632,2913.73632,1103861.138
1984,COLLINGSWORTH,201,54500,53300,225.29085,22055.3652,21569.74248,4859465.618
1984,CONCHO,209,19100,15100,234.25765,7729.49496,6110.75256,1431490.534
1984,COTTLE,271,58700,57000,303.75035,23755.04472,23067.0792,7006633.38
1984,CROSBY,336,179700,177200,376.6056,72722.00232,71710.28832,27006496.16
1984,CULBERSON,583,2900,2900,653.45555,1173.58824,1173.58824,766887.7488
1984,DALLAS,325,1300,1300,364.27625,526.09128,526.09128,191642.5586
1984,DAWSON,277,253000,225500,310.47545,102385.4568,91256.6028,28332934.82
1984,DEAF SMITH,313,8200,6900,350.82605,3318.42192,2792.33064,979622.3287
1984,DELTA,301,2500,1900,337.37585,1011.714,768.90264,259409.1817
1984,DENTON,284,3900,3900,318.3214,1578.27384,1578.27384,502398.3383
1984,DICKENS,225,46000,42600,252.19125,18615.5376,17239.60656,4347677.928
1984,DIMMIT,784,2300,2100,878.7464,930.77688,849.83976,746793.6297
1984,DONLEY,173,28500,25900,193.90705,11533.5396,10481.35704,2032409.024
1984,DUVAL,524,1200,1200,587.3254,485.62272,485.62272,285218.5583
1984,EL PASO,740,16100,16000,829.429,6515.43816,6474.9696,5370527.56
1984,EL PASO,740,16100,6600,829.429,6515.43816,2670.92496,2215342.619
1984,EL PASO,740,6600,16000,829.429,2670.92496,6474.9696,5370527.56
1984,EL PASO,740,6600,6600,829.429,2670.92496,2670.92496,2215342.619
1984,EL PASO,1016,16100,16000,1138.7836,6515.43816,6474.9696,7373589.191
1984,EL PASO,1016,16100,6600,1138.7836,6515.43816,2670.92496,3041605.541
1984,EL PASO,1016,6600,16000,1138.7836,2670.92496,6474.9696,7373589.191
1984,EL PASO,1016,6600,6600,1138.7836,2670.92496,2670.92496,3041605.541
1984,ELLIS,360,16400,16400,403.506,6636.84384,6636.84384,2678006.311
1984,FALLS,552,7700,7700,618.7092,3116.07912,3116.07912,1927946.819
1984,FISHER,269,76100,33700,301.50865,30796.57416,13637.90472,4111946.241
1984,FLOYD,452,174600,171900,506.6242,70658.10576,69565.45464,35243542.8
1984,FOARD,152,20900,13500,170.3692,8457.92904,5463.2556,930770.486
1984,FORT BEND,459,32300,31800,514.47015,13071.34488,12869.00208,6620717.43
1984,FRIO,951,3100,2700,1065.92835,1254.52536,1092.65112,1164687.805
1984,GAINES,320,336100,316900,358.672,136014.8302,128244.8666,45997842.81
1984,GARZA,310,41100,40500,347.4635,16632.57816,16389.7668,5694845.737
1984,GLASSCOCK,463,50600,37500,518.95355,20477.09136,15175.71,7875488.578
1984,GRAY,139,1300,1000,155.79815,526.09128,404.6856,63049.26781
