year,county,yield_bu_ac,Acres_planted,Acres_harvested,yield_kg_ha,area_planted_ha,area_harvested_ha,prod_kg
2021,UVALDE,33.3,7400,4350,2239.457371,2994.67344,1760.38236,3942301.253
2021,WICHITA,42.6,76700,30900,2864.891412,31039.38552,12504.78504,35824851.27
2021,WILBARGER,34.5,117500,71200,2320.158538,47550.558,28813.61472,66852154.2
2021,WILLIAMSON,49,11600,6260,3295.297634,4694.35296,2533.331856,8348082.47
2021,WISE,42,9400,3260,2824.540829,3804.04464,1319.275056,3726346.26
2021,YOUNG,32.1,59100,24600,2158.756205,23916.91896,9955.26576,21490991.73
2021,ZAVALA,22.2,7200,3800,1492.971581,2913.73632,1537.80528,2295899.58
2022,ARMSTRONG,19.6,55100,9320,1318.119053,22298.17656,3771.669792,4971509.816
2022,ATASCOSA,56.3,900,490,3786.22973,364.21704,198.295944,750793.9985
2022,BAYLOR,22.2,123000,16200,1492.971581,49776.3288,6555.90672,9787782.42
2022,BELL,24.6,15100,10600,1654.373914,6110.75256,4289.66736,7096713.78
2022,BEXAR,25.5,1700,960,1714.899789,687.96552,388.498176,666235.44
2022,BOSQUE,38.7,6600,2080,2602.612621,2670.92496,841.746048,2190738.888
2022,BROWN,14.1,7800,2480,948.2387068,3156.54768,1003.620288,951671.604
2022,CALLAHAN,24.6,29000,5130,1654.373914,11735.8824,2076.037128,3434541.669
2022,CARSON,24.1,69600,14500,1620.748428,28166.11776,5867.9412,9510456.475
2022,CHILDRESS,19.7,35600,5980,1324.844151,14406.80736,2420.019888,3206149.193
2022,CLAY,22.6,58400,25000,1519.87197,23633.63904,10117.14,15376757.5
2022,COLLIN,56.4,26100,18700,3792.954827,10562.29416,7567.62072,28703643.54
2022,COMANCHE,43.2,11200,2500,2905.241995,4532.47872,1011.714,2939274
2022,CONCHO,13.1,48600,4800,880.9877347,19667.72016,1942.49088,1711310.64
2022,COOKE,42.8,27400,14300,2878.341606,11088.38544,5787.00408,16656974.62
2022,CORYELL,23.8,12600,6560,1600.573136,5099.03856,2654.737536,4249101.584
2022,DALLAM,40.6,104500,29000,2730.389468,42289.6452,11735.8824,32043529.7
2022,DEAF SMITH,24.9,222500,30100,1674.549206,90042.546,12181.03656,20397745.1
2022,DELTA,53.6,9700,7110,3604.652105,3925.45032,2877.314616,10371718.19
2022,DENTON,37.3,28500,19900,2508.46126,11533.5396,8053.24344,20201249.19
2022,ELLIS,41.4,31900,13600,2784.190245,12909.47064,5503.72416,15323415.12
2022,FALLS,35.6,17500,10000,2394.134607,7081.998,4046.856,9688718
2022,FANNIN,59.9,39100,23500,4028.33323,15823.20696,9510.1116,38309898.58
2022,GRAY,25,40600,7150,1681.274303,16430.23536,2893.50204,4864770.625
2022,GRAYSON,50.4,34900,24300,3389.448994,14123.52744,9833.86008,33331367.16
2022,HALE,29,125500,26500,1950.278191,50788.0428,10724.1684,20915111.75
2022,HAYS,39.1,900,670,2629.51301,364.21704,271.139352,712964.4535
2022,HEMPHILL,17.4,6600,1270,1170.166915,2670.92496,513.950712,601408.119
2022,HILL,40.3,38600,25200,2710.214176,15620.86416,10198.07712,27638973.18
2022,HUNT,59.1,18400,10600,3974.532452,7446.21504,4289.66736,17049422.13
2022,HUTCHINSON,47.5,39700,5010,3194.421175,16066.01832,2027.474856,6476608.613
2022,JOHNSON,22.8,18000,7360,1533.322164,7284.3408,2978.486016,4566978.624
2022,KAUFMAN,17.5,7900,3050,1176.892012,3197.01624,1234.29108,1452627.313
2022,KNOX,25.3,165000,42700,1701.449594,66773.124,17280.07512,29401176.81
2022,LAMAR,48.1,28100,20400,3234.771759,11371.66536,8255.58624,26704937.22
2022,LYNN,25.4,22700,700,1708.174692,9186.36312,283.27992,483891.59
2022,MCCULLOCH,15,35800,8730,1008.764582,14487.74448,3532.905288,3563869.725
2022,MCLENNAN,24.4,26300,18700,1640.92372,10643.23128,7567.62072,12417888.34
2022,MEDINA,30.2,9000,1950,2030.979358,3642.1704,789.13692,1602720.795
2022,MILAM,27,9000,5970,1815.776247,3642.1704,2415.973032,4386866.445
2022,MONTAGUE,11.9,16100,3150,800.2865681,6515.43816,1274.75964,1020173.018
2022,MOORE,35.4,98200,31300,2380.684413,39740.12592,12666.65928,30155318.31
2022,NAVARRO,42.9,8300,5760,2885.066704,3358.89048,2330.989056,6725058.912
2022,NOLAN,27.2,14500,2960,1829.226441,5867.9412,1197.869376,2191174.336
2022,OCHILTREE,31,138000,49200,2084.780135,55846.6128,19910.53152,41509080.6
2022,OLDHAM,33.5,38600,4810,2252.907566,15620.86416,1946.537736,4385369.593
2022,RANDALL,20.2,93000,8700,1358.469637,37635.7608,3520.76472,4782851.97
2022,RUNNELS,19,120500,16900,1277.76847,48764.6148,6839.18664,8738897.05
2022,SHERMAN,59.3,89200,24500,3987.982646,36097.95552,9914.7972,39540039.18
2022,TOM GREEN,21.7,49000,10700,1459.346095,19829.5944,4330.13592,6319166.945
2022,UVALDE,35.4,8100,2720,2380.684413,3277.95336,1100.744832,2620526.064
2022,WICHITA,17.4,68800,21300,1170.166915,27842.36928,8619.80328,10086608.61
2022,WILBARGER,15.4,145000,44800,1035.664971,58679.412,18129.91488,18776517.76
2022,WILLIAMSON,34.9,10500,6670,2347.058927,4249.1988,2699.252952,6335305.737
2022,WILSON,21.7,1200,230,1459.346095,485.62272,93.077688,135832.5605
2022,WISE,20.2,9900,2210,1358.469637,4006.38744,894.355176,1214954.351
2022,YOAKUM,10,9800,1980,672.5097211,3965.91888,801.277488,538866.9
2022,YOUNG,22,58900,14800,1479.521386,23835.98184,5989.34688,8861366.8
2023,ARCHER,34.5,80000,22000,2320.158538,32374.848,8903.0832,20656564.5
2023,ARMSTRONG,21.5,72300,20500,1445.8959,29258.76888,8296.0548,11995231.63
2023,BAYLOR,36.5,123000,52700,2454.660482,49776.3288,21326.93112,52350375.03
2023,BELL,41.9,15800,12200,2817.815732,6394.03248,4937.16432,13912019.29
2023,BEXAR,20.8,1900,490,1398.82022,768.90264,198.295944,277380.376
2023,BROWN,32.2,7900,2750,2165.481302,3197.01624,1112.8854,2409932.525
2023,CARSON,45.6,100500,51400,3066.644328,40670.9028,20800.83984,63788777.52
2023,CLAY,45.8,60500,21200,3080.094523,24483.4788,8579.33472,26425161.88
2023,COLLIN,52.5,10800,5890,3530.676036,4370.60448,2383.598184,8415712.988
2023,CONCHO,30.5,63200,34800,2051.154649,25576.12992,14083.05888,28886531.7
2023,COOKE,57.1,23000,9700,3840.030508,9307.7688,3925.45032,15073848.99
2023,CORYELL,57.1,12100,8290,3840.030508,4896.69576,3354.843624,12882701.86
2023,DALLAM,35.5,104000,22700,2387.40951,42087.3024,9186.36312,21931610.68
2023,DEAF SMITH,37.6,260000,55300,2528.636551,105218.256,22379.11368,56588644.84
2023,DELTA,54.4,4800,3510,3658.452883,1942.49088,1420.446456,5196636.432
2023,DENTON,46,15500,8800,3093.544717,6272.6268,3561.23328,11016834.4
2023,ELLIS,49.7,17800,11300,3342.373314,7203.40368,4572.94728,15284496.96
2023,FALLS,46.8,14900,10500,3147.345495,6029.81544,4249.1988,13373696.7
2023,FANNIN,47.5,12800,5500,3194.421175,5179.97568,2225.7708,7110049.375
2023,FLOYD,22.2,213000,63000,1492.971581,86198.0328,25495.1928,38063598.3
2023,FOARD,32.8,85100,42000,2205.831885,34438.74456,16996.7952,37492072.8
2023,GILLESPIE,26.2,2300,1280,1761.975469,930.77688,517.997568,912699.008
2023,GRAY,25.3,47200,25300,1701.449594,19101.16032,10238.54568,17420369.4
2023,GRAYSON,50.1,13300,7460,3369.273703,5382.31848,3018.954576,10171684.26
2023,HARDEMAN,20.7,95500,37500,1392.095123,38647.4748,15175.71,21126031.88
2023,HASKELL,25.8,191500,94900,1735.075081,77497.2924,38404.66344,66634974.51
2023,HILL,66.6,28900,16700,4478.914743,11695.41384,6758.24952,30269623.41
2023,HUTCHINSON,65.7,59000,14000,4418.388868,23876.4504,5665.5984,25032816.9
2023,JOHNSON,55,14000,9470,3698.803466,5665.5984,3832.372632,14175193.18
2023,JONES,35.2,152000,61400,2367.234218,61512.2112,24847.69584,58820315.84
2023,KNOX,32,177500,74200,2152.031108,71831.694,30027.67152,64620483.2
2023,LAMB,44.8,112000,31200,3012.843551,45324.7872,12626.19072,38040737.28
2023,LIPSCOMB,16.3,17000,4080,1096.190845,6879.6552,1651.117248,1809939.612
2023,MCLENNAN,56.9,20900,14900,3826.580313,8457.92904,6029.81544,23073573.06
2023,MILAM,46.2,10200,6790,3106.994912,4127.79312,2747.815224,8537447.919
2023,MOORE,68,117000,32400,4573.066104,47348.2152,13111.81344,59961189.6
2023,NOLAN,37.9,21000,10500,2548.811843,8498.3976,4249.1988,10830408.23
2023,OCHILTREE,31.2,157500,35000,2098.23033,63737.982,14163.996,29719326
2023,OLDHAM,28.4,47300,11500,1909.927608,19141.62888,4653.8844,8888582.3
2023,RUNNELS,35.9,144500,72900,2414.309899,58477.0692,29501.58024,71225957.21
2023,SCURRY,30.7,28600,8700,2064.604844,11574.00816,3520.76472,7268987.895
2023,SHERMAN,72.8,126000,39800,4895.87077,50990.3856,16106.48688,78855278.32
2023,TAYLOR,16.1,65600,24500,1082.740651,26547.37536,9914.7972,10735153.98
2023,THROCKMORTON,38.5,60700,35800,2589.162426,24564.41592,14487.74448,37511123.65
2023,TOM GREEN,37.4,74900,18500,2515.186357,30310.95144,7486.6836,18830404.45
2023,UVALDE,52.2,13100,3580,3510.500744,5301.38136,1448.774448,5085923.778
2023,WICHITA,45.8,80200,52700,3080.094523,32455.78512,21326.93112,65688963.73
2023,WILBARGER,41,152500,103500,2757.289857,61714.554,41884.9596,115488974.3
2023,ZAVALA,31.6,9100,1400,2125.130719,3682.63896,566.55984,1204013.72
